prestito_id,codice_pratica,cliente_id,tipo_prestito,importo_erogato,importo_residuo,tasso_interesse,durata_mesi,rata_mensile,data_erogazione,data_scadenza,prossima_scadenza_rata,finalita,garanzie,stato_prestito,classificazione,giorni_ritardo,filiale_id,created_at,updated_at
5986,PR202600005986,38332,Aziendale,48930.31,9426.94,6.86,109,604.52,2018-11-02,2027-10-16,2026-02-23,Espansione,,In corso,Performing,0,15,2026-01-26 23:14:36.790678,2026-01-26 23:14:36.790679
5987,PR202600005987,48553,Mutuo,162194.8,125008.68,5.49,205,1221.35,2022-03-14,2039-01-14,2026-02-21,Surroga mutuo,Ipoteca di primo grado,In corso,Performing,0,29,2026-01-26 23:14:36.792920,2026-01-26 23:14:36.792921
5988,PR202600005988,31260,Mutuo,131104.57,91593.6,6.36,219,1013.05,2020-07-29,2038-07-25,2026-01-29,Acquisto seconda casa,Ipoteca di primo grado,In corso,Performing,0,19,2026-01-26 23:14:36.795375,2026-01-26 23:14:36.795375
5989,PR202600005989,33980,Auto,36554.22,0.0,9.16,48,912.44,2018-03-04,2022-02-11,,Acquisto auto nuova,Pegno auto,Estinto,Performing,0,7,2026-01-26 23:14:36.797621,2026-01-26 23:14:36.797622
5990,PR202600005990,45404,Personale,18446.25,0.0,4.55,27,720.05,2017-09-14,2019-12-03,,Matrimonio,,Estinto,Performing,0,20,2026-01-26 23:14:36.799810,2026-01-26 23:14:36.799810
5991,PR202600005991,44741,Personale,17030.79,1188.19,7.77,43,455.06,2022-10-02,2026-04-14,2026-02-13,Spese mediche,,In corso,Past due,31,3,2026-01-26 23:14:36.802053,2026-01-26 23:14:36.802053
5992,PR202600005992,1199,Auto,17210.2,0.0,4.07,59,322.33,2016-10-25,2021-08-30,,Acquisto auto usata,Pegno auto,Estinto,Performing,0,32,2026-01-26 23:14:36.804241,2026-01-26 23:14:36.804242
5993,PR202600005993,17672,Personale,14983.68,0.0,9.3,47,381.6,2019-07-10,2023-05-20,,Liquidità,,Estinto,Performing,0,13,2026-01-26 23:14:36.806795,2026-01-26 23:14:36.806796
5994,PR202600005994,43280,Personale,13179.86,0.0,5.77,73,214.49,2017-04-05,2023-04-04,,Spese mediche,,Sofferenza,NPL,308,11,2026-01-26 23:14:36.808999,2026-01-26 23:14:36.808999
5995,PR202600005995,13707,Auto,38771.37,0.0,6.03,46,946.12,2016-02-12,2019-11-23,,Acquisto auto nuova,Pegno auto,Estinto,Performing,0,10,2026-01-26 23:14:36.811826,2026-01-26 23:14:36.811826
5996,PR202600005996,43422,Aziendale,44177.2,23586.13,4.8,118,470.34,2021-07-14,2031-03-24,,Investimenti,,Sofferenza,NPL,235,27,2026-01-26 23:14:36.814082,2026-01-26 23:14:36.814082
5997,PR202600005997,49296,Aziendale,33984.11,28868.22,4.88,93,439.62,2024-11-25,2032-07-16,2026-02-18,Investimenti,,In corso,Performing,0,20,2026-01-26 23:14:36.816298,2026-01-26 23:14:36.816298
5998,PR202600005998,14574,Auto,21050.93,0.0,5.16,71,344.7,2015-04-26,2021-02-23,,Acquisto auto usata,Pegno auto,Estinto,Performing,0,12,2026-01-26 23:14:36.818651,2026-01-26 23:14:36.818652
5999,PR202600005999,13225,Mutuo,199157.11,132114.12,5.57,303,1226.05,2017-08-19,2042-07-09,,Surroga mutuo,Ipoteca di primo grado,Sofferenza,NPL,267,23,2026-01-26 23:14:36.820928,2026-01-26 23:14:36.820929
6000,PR202600006000,5413,Personale,22353.38,0.0,8.22,29,852.57,2023-02-03,2025-06-22,,Spese mediche,,Estinto,Performing,0,23,2026-01-26 23:14:36.823224,2026-01-26 23:14:36.823224
6001,PR202600006001,6687,Aziendale,156027.56,0.0,6.39,71,2644.83,2018-09-08,2024-07-08,,Investimenti,,Estinto,Performing,0,4,2026-01-26 23:14:36.825695,2026-01-26 23:14:36.825696
6002,PR202600006002,37104,Mutuo,194101.27,95132.64,4.62,253,1201.84,2015-06-08,2036-03-19,2026-02-10,Surroga mutuo,Ipoteca di primo grado,In corso,Performing,0,21,2026-01-26 23:14:36.827914,2026-01-26 23:14:36.827914
6003,PR202600006003,24810,Auto,13143.27,0.0,8.92,78,222.64,2018-09-22,2025-02-17,,Acquisto auto usata,Pegno auto,Estinto,Performing,0,21,2026-01-26 23:14:36.830166,2026-01-26 23:14:36.830167
6004,PR202600006004,49890,Mutuo,241699.91,212664.53,7.25,308,1731.8,2022-12-17,2048-04-04,2026-01-30,Acquisto prima casa,Ipoteca di primo grado,In corso,Performing,0,25,2026-01-26 23:14:36.832353,2026-01-26 23:14:36.832354
6005,PR202600006005,10569,Auto,18973.23,0.0,5.15,38,542.19,2015-05-20,2018-07-03,,Acquisto auto nuova,Pegno auto,Estinto,Performing,0,1,2026-01-26 23:14:36.834574,2026-01-26 23:14:36.834575
6006,PR202600006006,44110,Personale,29603.63,18697.03,6.55,57,605.74,2024-05-02,2029-01-06,,Ristrutturazione casa,,Sofferenza,NPL,330,18,2026-01-26 23:14:36.836726,2026-01-26 23:14:36.836726
6007,PR202600006007,3223,Auto,16305.88,8492.65,5.22,48,377.14,2024-03-03,2028-02-11,2026-02-21,Acquisto auto usata,Pegno auto,In corso,Performing,0,27,2026-01-26 23:14:36.839147,2026-01-26 23:14:36.839148
6008,PR202600006008,33427,Auto,25111.27,18749.75,9.04,75,439.43,2024-06-13,2030-08-11,2026-02-03,Acquisto auto nuova,Pegno auto,In corso,Performing,0,27,2026-01-26 23:14:36.841802,2026-01-26 23:14:36.841802
6009,PR202600006009,14029,Personale,22202.37,555.06,6.58,40,619.65,2022-11-11,2026-02-23,2026-02-23,Liquidità,,In corso,Performing,0,29,2026-01-26 23:14:36.843970,2026-01-26 23:14:36.843970
6010,PR202600006010,19107,Mutuo,238502.17,110768.79,8.32,239,2046.47,2015-06-29,2035-02-14,2026-02-01,Acquisto prima casa,Ipoteca di primo grado,In corso,Performing,0,28,2026-01-26 23:14:36.846154,2026-01-26 23:14:36.846155
6011,PR202600006011,34754,Personale,14825.06,0.0,6.02,40,409.95,2015-11-09,2019-02-21,,Liquidità,,Sofferenza,NPL,346,18,2026-01-26 23:14:36.848312,2026-01-26 23:14:36.848314
6012,PR202600006012,17019,Mutuo,103122.23,73320.85,9.05,218,965.56,2020-11-14,2038-10-11,2026-02-16,Acquisto seconda casa,Ipoteca di primo grado,In corso,Performing,0,6,2026-01-26 23:14:36.850477,2026-01-26 23:14:36.850478
6013,PR202600006013,18352,Auto,34581.87,0.0,7.9,48,842.56,2020-05-09,2024-04-18,,Acquisto auto usata,Pegno auto,Estinto,Performing,0,20,2026-01-26 23:14:36.852687,2026-01-26 23:14:36.852688
6014,PR202600006014,21002,Personale,17400.71,1035.76,8.99,84,279.88,2019-07-11,2026-06-04,2026-02-04,Liquidità,,In corso,Performing,0,15,2026-01-26 23:14:36.854884,2026-01-26 23:14:36.854884
6015,PR202600006015,34524,Personale,13427.05,0.0,5.23,47,316.54,2018-12-08,2022-10-18,,Matrimonio,,Estinto,Performing,0,23,2026-01-26 23:14:36.857671,2026-01-26 23:14:36.857672
6016,PR202600006016,7656,Personale,11949.08,6927.0,6.98,69,210.74,2023-09-07,2029-05-08,2026-02-23,Ristrutturazione casa,,In corso,Performing,0,10,2026-01-26 23:14:36.860078,2026-01-26 23:14:36.860079
6017,PR202600006017,10708,Personale,14743.01,1474.3,6.34,60,287.33,2021-08-06,2026-07-11,,Liquidità,,Sofferenza,NPL,211,13,2026-01-26 23:14:36.862156,2026-01-26 23:14:36.862157
6018,PR202600006018,1842,Personale,9550.45,1273.39,6.84,75,156.86,2020-09-21,2026-11-19,2026-02-22,Spese mediche,,In corso,Performing,0,21,2026-01-26 23:14:36.864208,2026-01-26 23:14:36.864209
6019,PR202600006019,20680,Personale,16879.29,0.0,6.9,28,654.39,2015-10-17,2018-02-03,,Spese mediche,,Estinto,Performing,0,6,2026-01-26 23:14:36.866507,2026-01-26 23:14:36.866508
6020,PR202600006020,33211,Aziendale,158676.46,25965.24,8.68,110,2096.63,2018-06-26,2027-07-09,2026-02-14,Investimenti,,In corso,Performing,0,9,2026-01-26 23:14:36.869080,2026-01-26 23:14:36.869080
6021,PR202600006021,4941,Personale,22870.25,0.0,7.8,30,841.52,2016-03-20,2018-09-06,,Ristrutturazione casa,,Estinto,Performing,0,19,2026-01-26 23:14:36.871280,2026-01-26 23:14:36.871281
6022,PR202600006022,21315,Mutuo,86662.98,62275.41,6.35,199,705.59,2021-06-18,2037-10-22,2026-02-22,Acquisto prima casa,Ipoteca di primo grado,In corso,Performing,0,10,2026-01-26 23:14:36.873799,2026-01-26 23:14:36.873799
6023,PR202600006023,16685,Mutuo,240127.81,162918.57,8.16,339,1815.38,2017-01-30,2044-12-04,2026-02-12,Surroga mutuo,Ipoteca di primo grado,In corso,Performing,0,13,2026-01-26 23:14:36.876200,2026-01-26 23:14:36.876201
6024,PR202600006024,41140,Personale,5226.83,0.0,6.11,84,76.63,2015-01-20,2021-12-14,,Liquidità,,Estinto,Performing,0,7,2026-01-26 23:14:36.878494,2026-01-26 23:14:36.878495
6025,PR202600006025,16882,Auto,21248.65,0.0,8.13,78,351.58,2018-12-06,2025-05-03,,Acquisto auto nuova,Pegno auto,Sofferenza,NPL,234,30,2026-01-26 23:14:36.880733,2026-01-26 23:14:36.880734
6026,PR202600006026,37938,Personale,19230.23,5223.03,8.39,81,311.76,2021-03-14,2027-11-08,2026-02-16,Spese mediche,,In corso,Past due,38,4,2026-01-26 23:14:36.882946,2026-01-26 23:14:36.882947
6027,PR202600006027,49021,Mutuo,231978.72,157962.16,7.79,257,1858.29,2019-05-01,2040-06-09,,Acquisto seconda casa,Ipoteca di primo grado,Sofferenza,NPL,347,29,2026-01-26 23:14:36.885072,2026-01-26 23:14:36.885072
6028,PR202600006028,381,Auto,25165.64,9437.11,9.46,80,425.3,2021-12-16,2028-07-12,2026-02-23,Acquisto auto usata,Pegno auto,In corso,Performing,0,20,2026-01-26 23:14:36.887201,2026-01-26 23:14:36.887202
6029,PR202600006029,16425,Mutuo,188634.98,71239.81,6.11,188,1561.13,2016-06-17,2031-11-26,2026-02-25,Acquisto prima casa,Ipoteca di primo grado,In corso,Performing,0,19,2026-01-26 23:14:36.889902,2026-01-26 23:14:36.889903
6030,PR202600006030,12425,Aziendale,68481.96,32017.54,5.64,77,1061.94,2022-08-31,2028-12-27,2026-02-11,Investimenti,,In corso,Past due,78,9,2026-01-26 23:14:36.892175,2026-01-26 23:14:36.892175
6031,PR202600006031,20889,Auto,16996.77,1743.26,5.17,78,257.04,2020-04-16,2026-09-12,2026-02-14,Acquisto auto usata,Pegno auto,In corso,Performing,0,22,2026-01-26 23:14:36.894328,2026-01-26 23:14:36.894329
6032,PR202600006032,44008,Personale,6028.25,0.0,6.49,56,125.06,2015-04-25,2019-11-30,,Liquidità,,Estinto,Performing,0,13,2026-01-26 23:14:36.896491,2026-01-26 23:14:36.896491
6033,PR202600006033,49025,Aziendale,156078.23,125302.24,7.26,71,2710.5,2024-11-29,2030-09-29,2026-02-22,Espansione,,In corso,Performing,0,16,2026-01-26 23:14:36.898680,2026-01-26 23:14:36.898680
6034,PR202600006034,18977,Personale,10605.43,4142.75,5.7,64,192.57,2022-10-19,2028-01-21,2026-01-31,Liquidità,,In corso,Performing,0,25,2026-01-26 23:14:36.900957,2026-01-26 23:14:36.900958
6035,PR202600006035,31273,Personale,6349.88,3869.46,5.81,64,115.63,2023-12-26,2029-03-29,2026-02-13,Spese mediche,,In corso,Performing,0,20,2026-01-26 23:14:36.903144,2026-01-26 23:14:36.903144
6036,PR202600006036,27498,Personale,8518.54,0.0,8.35,80,139.21,2018-02-17,2024-09-13,,Liquidità,,Estinto,Performing,0,1,2026-01-26 23:14:36.906574,2026-01-26 23:14:36.906575
6037,PR202600006037,47437,Personale,16698.56,0.0,7.18,56,351.83,2015-12-06,2020-07-12,,Matrimonio,,Estinto,Performing,0,8,2026-01-26 23:14:36.909225,2026-01-26 23:14:36.909226
6038,PR202600006038,37379,Personale,22159.03,0.0,4.29,55,444.49,2020-09-17,2025-03-25,,Ristrutturazione casa,,Estinto,Performing,0,24,2026-01-26 23:14:36.911463,2026-01-26 23:14:36.911464
6039,PR202600006039,30148,Mutuo,254837.55,203870.04,9.31,145,2933.39,2023-09-07,2035-08-05,2026-02-23,Acquisto seconda casa,Ipoteca di primo grado,In corso,Performing,0,16,2026-01-26 23:14:36.913746,2026-01-26 23:14:36.913747
6040,PR202600006040,17184,Aziendale,150737.22,77967.53,8.18,29,5745.94,2024-11-24,2027-04-13,2026-02-17,Investimenti,,In corso,Performing,0,26,2026-01-26 23:14:36.916025,2026-01-26 23:14:36.916025
6041,PR202600006041,15486,Mutuo,266271.95,202836.57,6.38,340,1695.74,2019-05-22,2047-04-25,2026-02-14,Acquisto seconda casa,Ipoteca di primo grado,In corso,Performing,0,14,2026-01-26 23:14:36.918264,2026-01-26 23:14:36.918265
6042,PR202600006042,10813,Mutuo,297644.61,201850.94,6.97,174,2723.27,2021-05-26,2035-09-10,2026-01-30,Surroga mutuo,Ipoteca di primo grado,In corso,Performing,0,1,2026-01-26 23:14:36.920595,2026-01-26 23:14:36.920596
6043,PR202600006043,36948,Aziendale,100866.9,0.0,8.32,81,1631.94,2018-09-26,2025-05-22,,Capitale circolante,,Estinto,Performing,0,15,2026-01-26 23:14:36.922836,2026-01-26 23:14:36.922837
6044,PR202600006044,31025,Aziendale,165038.54,61539.79,6.82,59,3300.43,2023-01-05,2027-11-10,2026-02-18,Investimenti,,In corso,Performing,0,27,2026-01-26 23:14:36.925003,2026-01-26 23:14:36.925004
6045,PR202600006045,16802,Mutuo,94647.97,83776.24,8.33,148,1025.31,2024-08-11,2036-10-07,2026-02-02,Acquisto prima casa,Ipoteca di primo grado,In corso,Performing,0,12,2026-01-26 23:14:36.927157,2026-01-26 23:14:36.927158
6046,PR202600006046,9272,Mutuo,268832.84,168773.98,6.5,223,2079.52,2019-03-08,2037-07-01,2026-01-30,Acquisto prima casa,Ipoteca di primo grado,In corso,Performing,0,18,2026-01-26 23:14:36.929651,2026-01-26 23:14:36.929652
6047,PR202600006047,31827,Mutuo,239336.24,12228.86,8.02,137,2672.53,2015-04-29,2026-07-30,2026-01-31,Acquisto prima casa,Ipoteca di primo grado,In corso,Performing,0,31,2026-01-26 23:14:36.931868,2026-01-26 23:14:36.931869
6048,PR202600006048,4321,Personale,12789.21,8373.89,6.11,84,187.53,2023-08-18,2030-07-12,2026-02-03,Matrimonio,,In corso,Performing,0,14,2026-01-26 23:14:36.934052,2026-01-26 23:14:36.934052
6049,PR202600006049,18163,Mutuo,261506.79,0.0,5.53,131,2663.39,2015-04-01,2026-01-03,,Surroga mutuo,Ipoteca di primo grado,Estinto,Performing,0,16,2026-01-26 23:14:36.936677,2026-01-26 23:14:36.936677
6050,PR202600006050,13300,Mutuo,110160.43,84587.47,6.06,280,735.84,2020-09-21,2043-09-21,2026-02-22,Acquisto seconda casa,Ipoteca di primo grado,In corso,Past due,78,2,2026-01-26 23:14:36.939704,2026-01-26 23:14:36.939704
6051,PR202600006051,43286,Aziendale,49144.41,0.0,6.0,100,625.62,2016-12-13,2025-03-01,,Capitale circolante,,Estinto,Performing,0,12,2026-01-26 23:14:36.942274,2026-01-26 23:14:36.942275
6052,PR202600006052,26220,Mutuo,194738.42,178164.94,8.32,188,1856.35,2024-09-27,2040-03-07,2026-02-19,Surroga mutuo,Ipoteca di primo grado,In corso,Performing,0,21,2026-01-26 23:14:36.944439,2026-01-26 23:14:36.944440
6053,PR202600006053,38473,Personale,24117.69,0.0,9.33,79,409.72,2015-01-03,2021-06-30,,Spese mediche,,Estinto,Performing,0,20,2026-01-26 23:14:36.947190,2026-01-26 23:14:36.947190
6054,PR202600006054,38967,Mutuo,70459.93,67277.87,6.29,310,460.56,2024-11-10,2050-04-28,2026-02-03,Acquisto prima casa,Ipoteca di primo grado,In corso,Past due,46,11,2026-01-26 23:14:36.949498,2026-01-26 23:14:36.949499
6055,PR202600006055,2648,Mutuo,132936.8,102461.17,7.64,253,1059.15,2021-03-30,2042-01-09,2026-02-02,Acquisto prima casa,Ipoteca di primo grado,In corso,Performing,0,22,2026-01-26 23:14:36.951983,2026-01-26 23:14:36.951984
6056,PR202600006056,45236,Personale,19070.51,0.0,8.1,43,512.46,2016-01-27,2019-08-09,,Matrimonio,,Estinto,Performing,0,1,2026-01-26 23:14:36.954214,2026-01-26 23:14:36.954215
6057,PR202600006057,49070,Personale,29766.22,21793.13,8.74,56,649.17,2024-10-16,2029-05-23,,Spese mediche,,Sofferenza,NPL,294,5,2026-01-26 23:14:36.956828,2026-01-26 23:14:36.956829
6058,PR202600006058,18797,Mutuo,296607.32,155826.31,5.52,276,1899.17,2015-04-19,2037-12-19,2026-02-20,Acquisto seconda casa,Ipoteca di primo grado,In corso,Performing,0,10,2026-01-26 23:14:36.959111,2026-01-26 23:14:36.959112
6059,PR202600006059,36422,Aziendale,74751.8,0.0,5.39,37,2197.54,2019-10-26,2022-11-09,,Capitale circolante,,Sofferenza,NPL,123,21,2026-01-26 23:14:36.961395,2026-01-26 23:14:36.961396
6060,PR202600006060,32730,Aziendale,115922.85,35976.06,7.2,58,2372.68,2022-09-18,2027-06-24,2026-01-30,Investimenti,,In corso,Performing,0,24,2026-01-26 23:14:36.963561,2026-01-26 23:14:36.963561
6061,PR202600006061,16094,Personale,5800.45,0.0,5.97,35,180.97,2020-10-23,2023-09-08,,Liquidità,,Estinto,Performing,0,25,2026-01-26 23:14:36.965799,2026-01-26 23:14:36.965800
6062,PR202600006062,10407,Aziendale,198938.71,0.0,4.76,37,5792.01,2020-04-22,2023-05-07,,Espansione,,Estinto,Performing,0,6,2026-01-26 23:14:36.968232,2026-01-26 23:14:36.968233
6063,PR202600006063,46587,Auto,18340.19,0.0,8.31,72,324.33,2017-10-07,2023-09-06,,Acquisto auto nuova,Pegno auto,Estinto,Performing,0,29,2026-01-26 23:14:36.970521,2026-01-26 23:14:36.970522
6064,PR202600006064,48736,Mutuo,206897.88,198021.07,7.26,303,1491.61,2024-12-05,2049-10-25,2026-01-29,Acquisto seconda casa,Ipoteca di primo grado,In corso,Performing,0,15,2026-01-26 23:14:36.972913,2026-01-26 23:14:36.972914
6065,PR202600006065,45546,Personale,10169.25,0.0,8.68,51,239.13,2021-06-24,2025-09-01,,Matrimonio,,Estinto,Performing,0,27,2026-01-26 23:14:36.975207,2026-01-26 23:14:36.975207
6066,PR202600006066,8627,Mutuo,129188.82,64922.3,8.53,197,1220.47,2018-01-06,2034-03-13,2026-02-23,Surroga mutuo,Ipoteca di primo grado,In corso,Performing,0,29,2026-01-26 23:14:36.977506,2026-01-26 23:14:36.977506
6067,PR202600006067,43549,Mutuo,252621.34,185710.82,7.52,185,2310.67,2021-12-28,2037-03-09,2026-02-05,Surroga mutuo,Ipoteca di primo grado,In corso,Performing,0,2,2026-01-26 23:14:36.979982,2026-01-26 23:14:36.979983
6068,PR202600006068,22311,Personale,12375.3,0.0,7.52,43,329.2,2018-03-18,2021-09-28,,Spese mediche,,Estinto,Performing,0,12,2026-01-26 23:14:36.982149,2026-01-26 23:14:36.982150
6069,PR202600006069,14804,Personale,23806.4,14759.97,6.29,50,542.46,2024-06-25,2028-08-03,2026-02-15,Spese mediche,,In corso,Performing,0,10,2026-01-26 23:14:36.984308,2026-01-26 23:14:36.984309
6070,PR202600006070,22759,Auto,17091.59,0.0,7.35,60,341.27,2016-05-07,2021-04-11,,Acquisto auto nuova,Pegno auto,Estinto,Performing,0,26,2026-01-26 23:14:36.986426,2026-01-26 23:14:36.986426
6071,PR202600006071,23580,Aziendale,160437.63,0.0,4.93,65,2817.64,2016-06-07,2021-10-09,,Capitale circolante,,Estinto,Performing,0,6,2026-01-26 23:14:36.988900,2026-01-26 23:14:36.988901
6072,PR202600006072,47197,Personale,15200.68,10052.06,6.12,62,286.57,2024-04-23,2029-05-27,2026-02-12,Matrimonio,,In corso,Performing,0,32,2026-01-26 23:14:36.991142,2026-01-26 23:14:36.991142
6073,PR202600006073,9917,Personale,10660.4,0.0,6.47,60,208.44,2015-10-30,2020-10-03,,Spese mediche,,Estinto,Performing,0,15,2026-01-26 23:14:36.993473,2026-01-26 23:14:36.993474
6074,PR202600006074,40948,Personale,5330.67,0.0,3.55,65,90.26,2019-06-04,2024-10-05,,Spese mediche,,Estinto,Performing,0,5,2026-01-26 23:14:36.995760,2026-01-26 23:14:36.995761
6075,PR202600006075,26227,Auto,29805.4,12584.5,6.51,45,748.33,2023-11-10,2027-07-22,2026-01-28,Acquisto auto usata,Pegno auto,In corso,Past due,80,25,2026-01-26 23:14:36.997906,2026-01-26 23:14:36.997906
6076,PR202600006076,21056,Mutuo,64773.38,44734.12,5.06,320,369.06,2017-11-13,2044-02-25,2026-01-30,Acquisto seconda casa,Ipoteca di primo grado,In corso,Performing,0,27,2026-01-26 23:14:37.000130,2026-01-26 23:14:37.000131
6077,PR202600006077,42191,Auto,33848.44,0.0,7.41,72,583.79,2017-12-29,2023-11-28,,Acquisto auto nuova,Pegno auto,Estinto,Performing,0,20,2026-01-26 23:14:37.002758,2026-01-26 23:14:37.002758
6078,PR202600006078,33952,Mutuo,99227.74,43412.14,7.12,128,1108.79,2020-02-11,2030-08-17,2026-02-09,Acquisto seconda casa,Ipoteca di primo grado,In corso,Performing,0,12,2026-01-26 23:14:37.005658,2026-01-26 23:14:37.005659
6079,PR202600006079,4199,Mutuo,182164.53,60275.03,6.3,136,1877.19,2018-08-04,2029-10-05,2026-02-23,Acquisto seconda casa,Ipoteca di primo grado,In corso,Performing,0,9,2026-01-26 23:14:37.008194,2026-01-26 23:14:37.008194
6080,PR202600006080,3659,Personale,28501.68,2591.06,4.85,33,924.33,2023-07-15,2026-03-31,2026-01-30,Liquidità,,In corso,Performing,0,11,2026-01-26 23:14:37.010557,2026-01-26 23:14:37.010558
6081,PR202600006081,7605,Personale,29027.27,15277.51,6.95,38,853.16,2024-07-22,2027-09-05,2026-02-12,Liquidità,,In corso,Performing,0,9,2026-01-26 23:14:37.012728,2026-01-26 23:14:37.012728
6082,PR202600006082,21131,Personale,28497.16,0.0,8.28,79,469.14,2018-01-22,2024-07-19,,Matrimonio,,Estinto,Performing,0,15,2026-01-26 23:14:37.014919,2026-01-26 23:14:37.014920
6083,PR202600006083,9077,Personale,14316.72,0.0,4.7,34,450.58,2015-06-26,2018-04-11,,Liquidità,,Estinto,Performing,0,1,2026-01-26 23:14:37.017151,2026-01-26 23:14:37.017152
6084,PR202600006084,6304,Auto,21702.76,14468.51,6.48,48,514.47,2024-09-13,2028-08-23,2026-02-05,Acquisto auto usata,Pegno auto,In corso,Performing,0,23,2026-01-26 23:14:37.019368,2026-01-26 23:14:37.019369
6085,PR202600006085,25391,Personale,16199.55,5950.86,6.55,49,377.71,2023-06-23,2027-07-02,2026-02-07,Liquidità,,In corso,Performing,0,19,2026-01-26 23:14:37.021607,2026-01-26 23:14:37.021607
6086,PR202600006086,43367,Personale,27750.11,0.0,6.31,67,492.48,2016-01-14,2021-07-16,,Ristrutturazione casa,,Sofferenza,NPL,118,8,2026-01-26 23:14:37.023982,2026-01-26 23:14:37.023983
6087,PR202600006087,18044,Auto,19934.09,14038.09,8.0,71,353.37,2024-04-19,2030-02-17,2026-02-08,Acquisto auto usata,Pegno auto,In corso,Past due,9,25,2026-01-26 23:14:37.026292,2026-01-26 23:14:37.026293
6088,PR202600006088,8845,Mutuo,246949.33,153079.7,6.2,171,2177.87,2020-09-11,2034-09-28,2026-02-12,Acquisto seconda casa,Ipoteca di primo grado,In corso,Performing,0,29,2026-01-26 23:14:37.028536,2026-01-26 23:14:37.028537
6089,PR202600006089,33250,Auto,22294.98,0.0,5.68,68,384.22,2016-06-21,2022-01-21,,Acquisto auto usata,Pegno auto,Estinto,Performing,0,23,2026-01-26 23:14:37.031015,2026-01-26 23:14:37.031015
6090,PR202600006090,29168,Mutuo,52623.13,21559.26,6.88,227,415.02,2015-01-05,2033-08-28,2026-02-06,Surroga mutuo,Ipoteca di primo grado,In corso,Performing,0,15,2026-01-26 23:14:37.033205,2026-01-26 23:14:37.033205
6091,PR202600006091,2474,Mutuo,191962.52,138372.98,4.63,240,1228.03,2020-07-21,2040-04-07,2026-02-20,Acquisto seconda casa,Ipoteca di primo grado,In corso,Performing,0,31,2026-01-26 23:14:37.035339,2026-01-26 23:14:37.035339
6092,PR202600006092,9803,Auto,30008.72,20631.0,6.94,64,562.34,2024-05-10,2029-08-12,2026-01-30,Acquisto auto usata,Pegno auto,In corso,Past due,36,13,2026-01-26 23:14:37.037509,2026-01-26 23:14:37.037509
